stop_id,hour,size,stop_name,lon,lat
8501045,00,1,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,05,1,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,06,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,07,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,08,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,09,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,10,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,11,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,12,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,13,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,14,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,15,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,16,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,17,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,18,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,19,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,20,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,21,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,22,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501045,23,2,Denges-Echandens,6.540507874651453,46.52912986732329
8501048,00,1,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,05,1,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,06,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,07,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,08,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,09,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,10,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,11,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,12,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,13,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,14,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,15,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,16,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,17,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,18,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,19,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,20,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,21,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,22,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501048,23,2,Lonay-Préverenges,6.519545989368778,46.523132472527486
8501116,00,3,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,05,3,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,06,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,07,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,08,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,09,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,10,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,11,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,12,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,13,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,14,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,15,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,16,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,17,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,18,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,19,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,20,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,21,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,22,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501116,23,4,Vufflens-la-Ville,6.530761771669815,46.57624631972227
8501117,00,4,Bussigny,6.55183182882155,46.5475891073928
8501117,01,1,Bussigny,6.55183182882155,46.5475891073928
8501117,05,5,Bussigny,6.55183182882155,46.5475891073928
8501117,06,8,Bussigny,6.55183182882155,46.5475891073928
8501117,07,8,Bussigny,6.55183182882155,46.5475891073928
8501117,08,8,Bussigny,6.55183182882155,46.5475891073928
8501117,09,6,Bussigny,6.55183182882155,46.5475891073928
8501117,10,6,Bussigny,6.55183182882155,46.5475891073928
8501117,11,6,Bussigny,6.55183182882155,46.5475891073928
8501117,12,6,Bussigny,6.55183182882155,46.5475891073928
8501117,13,6,Bussigny,6.55183182882155,46.5475891073928
8501117,14,6,Bussigny,6.55183182882155,46.5475891073928
8501117,15,6,Bussigny,6.55183182882155,46.5475891073928
8501117,16,8,Bussigny,6.55183182882155,46.5475891073928
8501117,17,7,Bussigny,6.55183182882155,46.5475891073928
8501117,18,8,Bussigny,6.55183182882155,46.5475891073928
8501117,19,6,Bussigny,6.55183182882155,46.5475891073928
8501117,20,6,Bussigny,6.55183182882155,46.5475891073928
8501117,21,6,Bussigny,6.55183182882155,46.5475891073928
8501117,22,6,Bussigny,6.55183182882155,46.5475891073928
8501117,23,6,Bussigny,6.55183182882155,46.5475891073928
8501118,00,9,Renens VD,6.578938168575626,46.53703826915346
8501118,01,3,Renens VD,6.578938168575626,46.53703826915346
8501118,03,1,Renens VD,6.578938168575626,46.53703826915346
8501118,04,1,Renens VD,6.578938168575626,46.53703826915346
8501118,05,12,Renens VD,6.578938168575626,46.53703826915346
8501118,06,16,Renens VD,6.578938168575626,46.53703826915346
8501118,07,17,Renens VD,6.578938168575626,46.53703826915346
8501118,08,18,Renens VD,6.578938168575626,46.53703826915346
8501118,09,14,Renens VD,6.578938168575626,46.53703826915346
8501118,10,14,Renens VD,6.578938168575626,46.53703826915346
8501118,11,14,Renens VD,6.578938168575626,46.53703826915346
8501118,12,14,Renens VD,6.578938168575626,46.53703826915346
8501118,13,14,Renens VD,6.578938168575626,46.53703826915346
8501118,14,14,Renens VD,6.578938168575626,46.53703826915346
8501118,15,14,Renens VD,6.578938168575626,46.53703826915346
8501118,16,17,Renens VD,6.578938168575626,46.53703826915346
8501118,17,16,Renens VD,6.578938168575626,46.53703826915346
8501118,18,16,Renens VD,6.578938168575626,46.53703826915346
8501118,19,14,Renens VD,6.578938168575626,46.53703826915346
8501118,20,14,Renens VD,6.578938168575626,46.53703826915346
8501118,21,14,Renens VD,6.578938168575626,46.53703826915346
8501118,22,14,Renens VD,6.578938168575626,46.53703826915346
8501118,23,14,Renens VD,6.578938168575626,46.53703826915346
8501120,00,13,Lausanne,6.6290924759666545,46.516788130312484
8501120,01,4,Lausanne,6.6290924759666545,46.516788130312484
8501120,05,7,Lausanne,6.6290924759666545,46.516788130312484
8501120,06,24,Lausanne,6.6290924759666545,46.516788130312484
8501120,07,27,Lausanne,6.6290924759666545,46.516788130312484
8501120,08,26,Lausanne,6.6290924759666545,46.516788130312484
8501120,09,24,Lausanne,6.6290924759666545,46.516788130312484
8501120,10,24,Lausanne,6.6290924759666545,46.516788130312484
